AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,LATITUDE,LONGITUDE
ARD,Arcadia Municipal,"Alor, Indonesia",Indonesia,-8.25000000,124.75000000
ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,18.45000000,-66.67527778
ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,18.45000000,-66.67527778
ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,18.45027778,-66.67583333
ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,18.45083333,-66.67555556
ARE,Antonio/Nery/Juarbe Pol,"Arecibo, PR",United States,18.45083333,-66.67555556
ARE,Arecibo Airport,"Arecibo, Puerto Rico",Puerto Rico,18.45000000,-66.67583333
ARG,Walnut Ridge Regional,"Walnut Ridge, AR",United States,36.12472222,-90.92500000
ARG,Walnut Ridge Regional,"Walnut Ridge, AR",United States,36.12500000,-90.92638889
ARH,Arkhangelsk Airport,"Arkhangelsk, Russia",Russia,64.60027778,40.71666667
ARH,Arkhangelsk Airport,"Arkhangelsk, U.S.S.R.",U.S.S.R.,64.56666667,40.53333333
ARH,Talagi,"Arkhangelsk, Russia",Russia,64.56666667,40.53333333
ARH,Talagi,"Arkhangelsk, Russia",Russia,64.60027778,40.71666667
ARH,Talagi,"Arkhangelsk, Russia",Russia,64.60027778,40.71666667
ARH,Talagi,"Arkhangelsk, Russia",Russia,64.60027778,40.73333333
ARI,Chacalluta,"Arica, Chile",Chile,-18.34861111,-70.33861111
ARI,Chacalluta,"Arica, Chile",Chile,-18.33305556,-70.33805556
ARK,Arusha Airport,"Arusha, Tanzania",Tanzania,-3.36666667,36.62555556
ARK,Arusha Airport,"Arusha, Tanzania",Tanzania,-3.36416667,36.62472222
ARM,Armidale Airport,"Armidale, Australia",Australia,-30.52888889,151.61694444
ARM,Armidale Airport,"Armidale, Australia",Australia,-30.52833333,151.62333333
ARM,Armidale Airport,"Armidale, Australia",Australia,-30.52805556,151.61722222
ARN,Arlanda,"Stockholm, Sweden",Sweden,59.65194444,17.91861111
ARN,Arlanda,"Stockholm, Sweden",Sweden,59.66194444,17.93388889
ARP,Aragip Airport,"Aragip, Papua New Guinea",Papua New Guinea,-9.87333333,149.48305556
ARP,Aragip Airport,"Aragip, Papua New Guinea",Papua New Guinea,-9.87083333,149.48416667
ARP,Aragip Airport,"Aragip, Papua New Guinea",Papua New Guinea,-9.87055556,149.48361111
ARQ,Arauquita Airport,"Arauquita, Colombia",Colombia,7.02111111,-71.38888889
ARQ,Arauquita Airport,"Arauquita, Colombia",Colombia,7.02111111,-71.38888889
ARQ,Troncal,"Arauquita, Colombia",Colombia,7.02111111,-71.38888889
ARQ,Troncal,"Arauquita, Colombia",Colombia,7.02111111,-71.38888889
ARS,Aragarcas Airport,"Aragarcas, Brazil",Brazil,-15.90000000,-52.23333333
ARS,Aragarcas Airport,"Aragarcas, Brazil",Brazil,-15.89944444,-52.24111111
ART,Watertown International,"Watertown, NY",United States,43.99083333,-76.02138889
ART,Watertown International,"Watertown, NY",United States,43.99194444,-76.02055556
ART,Watertown International,"Watertown, NY",United States,43.99194444,-76.02055556
ART,Watertown International,"Watertown, NY",United States,43.99194444,-76.01944444
ART,Watertown International,"Watertown, NY",United States,43.99194444,-76.01944444
ARU,Aracatuba Airport,"Aracatuba, Brazil",Brazil,-21.14361111,-50.42611111
ARU,Aracatuba Airport,"Aracatuba, Brazil",Brazil,-21.14138889,-50.42472222
ARU,Aracatuba Airport,"Aracatuba, Brazil",Brazil,-21.14138889,-50.42472222
ARU,Aracatuba Airport,"Aracatuba, Brazil",Brazil,-21.14138889,-50.42444444
ARU,Aracatuba Airport,"Aracatuba, Brazil",Brazil,-21.14138889,-50.42444444
ARV,Lakeland/Noble F. Lee Memorial Field,"Minocqua/Woodruff, WI",United States,45.92805556,-89.73083333
ARW,Arad Airport,"Arad, Romania",Romania,46.17666667,21.26194444
ARW,Arad Airport,"Arad, Romania",Romania,46.17666667,21.26194444
ARW,Arad Airport,"Arad, Romania",Romania,46.18333333,21.26666667
ARW,Arad International,"Arad, Romania",Romania,46.17666667,21.26194444
ARW,Arad International,"Arad, Romania",Romania,46.17666667,21.26194444
ARX,Asbury Park/Monmouth County,"Asbury Park, NJ",United States,40.18333333,-74.11666667
ARY,Ararat Airport,"Ararat, Australia",Australia,-37.31194444,142.99055556
ARY,Ararat Airport,"Ararat, Australia",Australia,-37.30944444,142.98861111
ARZ,N'zeto Airport,"N'zeto, Angola",Angola,-7.25944444,12.86277778
ARZ,N'zeto Airport,"N'zeto, Angola",Angola,-7.25888889,12.86250000
ARZ,N'zeto North,"N'zeto, Angola",Angola,-7.22250000,12.86861111
ASA,Assab International,"Assab, Eritrea",Eritrea,13.07166667,42.64500000
ASA,Assab International,"Assab, Eritrea",Eritrea,13.07333333,42.63694444
ASA,Assab International,"Assab, Ethiopia",Ethiopia,13.07000000,42.63833333
ASB,Ashgabat Airport,"Ashgabat, Turkmenistan",Turkmenistan,37.98166667,58.36083333
ASB,Ashgabat Airport,"Ashgabat, Turkmenistan",Turkmenistan,37.98694444,58.36111111
ASB,Ashkhabad Airport,"Ashkhabad, U.S.S.R.",U.S.S.R.,37.98166667,58.36083333
ASC,Ascension Airport,"Ascension, Bolivia",Bolivia,-15.91666667,-63.15000000
ASD,Andros Town Airport,"Andros Town, The Bahamas",The Bahamas,24.69777778,-77.79611111
ASD,Andros Town International,"Andros Town, The Bahamas",The Bahamas,24.69805556,-77.79555556
ASD,Fresh Creek,"Andros Town, The Bahamas",The Bahamas,24.69805556,-77.79555556
ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",United States,39.22194444,-106.86833333
ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",United States,39.22194444,-106.86833333
ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",United States,39.22305556,-106.86888889
ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",United States,39.22305556,-106.86888889
ASE,Aspen Pitkin County Sardy Field,"Aspen, CO",United States,39.22416667,-106.86888889
ASF,Astrakhan Airport,"Astrakhan, Russia",Russia,46.28277778,48.01083333
ASF,Narimanova,"Astrakhan, Russia",Russia,46.28277778,48.01083333
ASG,Ashburton Airport,"Ashburton, New Zealand",New Zealand,-43.90500000,171.79666667
ASG,Ashburton Airport,"Ashburton, New Zealand",New Zealand,-43.90277778,171.79972222
ASH,Boire Field,"Nashua, NH",United States,42.77888889,-71.50944444
ASH,Boire Field,"Nashua, NH",United States,42.78166667,-71.51472222
ASH,Boire Field,"Nashua, NH",United States,42.78166667,-71.51472222
ASH,Boire Field,"Nashua, NH",United States,42.78250000,-71.51416667
ASH,Boire Field,"Nashua, NH",United States,42.78250000,-71.51416667
ASH,Nashua Airport,"Nashua, NH",United States,42.77888889,-71.50944444
ASI,Ascension Aux Af,"Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","Saint Helena, Ascension, and Tristan da Cunha",-7.97027778,-14.39361111
ASI,Ascension Aux Af,"Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","Saint Helena, Ascension, and Tristan da Cunha",-7.96972222,-14.39361111
ASJ,Amami,"Amami O Shima, Japan",Japan,28.41694444,129.69750000
ASJ,Amami,"Amami O Shima, Japan",Japan,28.43055556,129.71250000
ASK,Yamoussoukro Airport,"Yamoussoukro, Cote d'Ivoire",Cote d'Ivoire,6.90305556,-5.36611111
ASK,Yamoussoukro Airport,"Yamoussoukro, Cote d'Ivoire",Cote d'Ivoire,6.90555556,-5.36416667
ASL,Harrison County,"Marshall, TX",United States,32.52055556,-94.30777778
ASL,Harrison County,"Marshall, TX",United States,32.52166667,-94.30805556
ASM,Asmara International,"Asmara, Eritrea",Eritrea,15.28777778,38.90805556
ASM,Asmara International,"Asmara, Eritrea",Eritrea,15.29194444,38.91111111
ASM,Asmara International,"Asmara, Eritrea",Eritrea,15.29333333,38.90888889
ASM,Yohannes IV,"Asmara, Ethiopia",Ethiopia,15.29111111,38.91027778
ASN,Talladega Municipal,"Talladega, AL",United States,33.56944444,-86.05111111
ASN,Talladega Municipal,"Talladega, AL",United States,33.56972222,-86.05083333
ASO,Asosa Airport,"Asosa, Ethiopia",Ethiopia,10.02055556,34.58222222
ASO,Asosa Airport,"Asosa, Ethiopia",Ethiopia,10.02055556,34.59888889
ASO,Asosa Airport,"Asosa, Ethiopia",Ethiopia,10.02055556,34.59888889
ASO,Asosa Airport,"Asosa, Ethiopia",Ethiopia,10.04722222,34.53666667
ASO,Asosa Hidase,"Asosa, Ethiopia",Ethiopia,10.02055556,34.58222222
ASO,Asosa Hidase,"Asosa, Ethiopia",Ethiopia,10.02055556,34.58222222
ASP,Alice Springs Airport,"Alice Springs, Australia",Australia,-23.80833333,133.90083333
ASP,Alice Springs Airport,"Alice Springs, Australia",Australia,-23.80833333,133.90083333
ASP,Alice Springs Airport,"Alice Springs, Australia",Australia,-23.80444444,133.89527778
ASP,Alice Springs Airport,"Alice Springs, Australia",Australia,-23.80444444,133.89527778
ASP,Alice Springs Airport,"Alice Springs, Australia",Australia,-23.80333333,133.88416667
ASQ,Austin Airport,"Austin, NV",United States,39.46805556,-117.19750000
ASQ,Austin Airport,"Austin, NV",United States,39.46805556,-117.19750000
ASQ,Austin Airport,"Austin, NV",United States,39.46805556,-117.19527778
ASQ,Austin Airport,"Austin, NV",United States,39.46805556,-117.19527778
ASQ,Austin Airport,"Austin, NV",United States,39.46888889,-117.19611111
ASR,Erkilet,"Kayseri, Turkey",Turkey,38.77027778,35.49555556
ASR,Erkilet,"Kayseri, Turkey",Turkey,38.77027778,35.49555556
ASR,Kayseri Airport,"Kayseri, Turkey",Turkey,38.70416667,35.50972222
ASR,Kayseri Airport,"Kayseri, Turkey",Turkey,38.77027778,35.49555556
ASR,Kayseri Airport,"Kayseri, Turkey",Turkey,38.77027778,35.49555556
AST,Astoria Regional,"Astoria/Seaside, OR",United States,46.15805556,-123.87861111
AST,Astoria Regional,"Astoria/Seaside, OR",United States,46.15972222,-123.88000000
ASU,Silvio Pettirossi International,"Asuncion, Paraguay",Paraguay,-25.24111111,-57.51694444
ASU,Silvio Pettirossi International,"Asuncion, Paraguay",Paraguay,-25.23972222,-57.51916667
ASU,Silvio Pettirossi International,"Asuncion, Paraguay",Paraguay,-25.23916667,-57.51916667
ASW,Aswan International,"Aswan, Egypt",Egypt,23.96444444,32.82000000
ASW,Aswan International,"Aswan, Egypt",Egypt,23.96500000,32.82166667
ASX,John F Kennedy Memorial,"Ashland, WI",United States,46.54861111,-90.91888889
ASX,John F Kennedy Memorial,"Ashland, WI",United States,46.54861111,-90.91861111
ASY,Ashley Municipal,"Ashley, ND",United States,46.02305556,-99.35277778
ASY,Ashley Municipal,"Ashley, ND",United States,46.02305556,-99.35277778
ASY,Ashley Municipal,"Ashley, ND",United States,46.02388889,-99.35277778
ASY,Ashley Municipal,"Ashley, ND",United States,46.02388889,-99.35250000
ASY,Ashley Municipal,"Ashley, ND",United States,46.02388889,-99.35250000
ASY,Ashley Municipal,"Ashley, ND",United States,46.02472222,-99.35166667
ATA,Anta Huaraz,"Anta, Peru",Peru,-9.34722222,-77.60000000
ATB,Atbara Airport,"Atbara, Sudan",Sudan,17.70972222,34.05722222
ATC,Arthur's Town Airport,"Arthur's Town, The Bahamas",The Bahamas,24.62944444,-75.67388889
ATE,Antlers Municipal,"Antlers, OK",United States,34.19250000,-95.65000000
ATE,Antlers Municipal,"Antlers, OK",United States,34.19250000,-95.64972222
ATE,Antlers Municipal,"Antlers, OK",United States,34.19277778,-95.64972222
ATE,Antlers Municipal,"Antlers, OK",United States,34.19361111,-95.65000000
ATH,Eleftherios Venizelos International,"Athens, Greece",Greece,37.93666667,23.94444444
ATH,Hellinikon,"Athens, Greece",Greece,37.89583333,23.72888889
ATI,Artigas International,"Artigas, Uruguay",Uruguay,-30.40083333,-56.50777778
ATI,Artigas International,"Artigas, Uruguay",Uruguay,-30.40000000,-56.50833333
ATK,Atqasuk Edward Burnell Sr. Memorial,"Atqasuk, AK",United States,70.46722222,-157.43583333
ATK,Atqasuk Edward Burnell Sr. Memorial,"Atqasuk, AK",United States,70.46722222,-157.43583333
ATK,Atqasuk Edward Burnell Sr. Memorial,"Atqasuk, AK",United States,70.46722222,-157.43555556
ATK,Atqasuk Edward Burnell Sr. Memorial,"Atqasuk, AK",United States,70.46722222,-157.43555556
ATK,Atqasuk Edward Burnell Sr. Memorial,"Atqasuk, AK",United States,70.46750000,-157.45194444
ATL,Atlanta Municipal,"Atlanta, GA",United States,33.64083333,-84.42722222
ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",United States,33.63666667,-84.42805556
ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",United States,33.63666667,-84.42805556
ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",United States,33.63666667,-84.42777778
ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",United States,33.63666667,-84.42777778
ATL,Hartsfield-Jackson Atlanta International,"Atlanta, GA",United States,33.64083333,-84.42722222
ATL,William B. Hartsfield Atlanta International,"Atlanta, GA",United States,33.64083333,-84.42722222
ATM,Altamira Airport,"Altamira, Brazil",Brazil,-3.25388889,-52.25388889
ATM,Altamira Airport,"Altamira, Brazil",Brazil,-3.25388889,-52.25388889
ATM,Altamira Airport,"Altamira, Brazil",Brazil,-3.25333333,-52.25305556
ATM,Altamira Airport,"Altamira, Brazil",Brazil,-3.25305556,-52.25388889
ATM,Altamira Airport,"Altamira, Brazil",Brazil,-3.25305556,-52.25388889
ATN,Namatanai Airport,"Namatanai, Papua New Guinea",Papua New Guinea,-3.67138889,152.43638889
ATN,Namatanai Airport,"Namatanai, Papua New Guinea",Papua New Guinea,-3.66972222,152.43805556
ATN,Namatanai Airport,"Namatanai, Papua New Guinea",Papua New Guinea,-3.66972222,152.43805556
ATN,Namatanai Airport,"Namatanai, Papua New Guinea",Papua New Guinea,-3.66944444,152.43805556
ATN,Namatanai Airport,"Namatanai, Papua New Guinea",Papua New Guinea,-3.66944444,152.43805556
ATO,Ohio University,"Athens, OH",United States,39.21194444,-82.22916667
ATO,Ohio University,"Athens, OH",United States,39.21194444,-82.22916667
ATO,Ohio University Snyder Field,"Athens, OH",United States,39.21083333,-82.23166667
ATO,Ohio University Snyder Field,"Athens, OH",United States,39.21194444,-82.22916667
ATO,Ohio University Snyder Field,"Athens, OH",United States,39.21194444,-82.22916667
ATP,Aitape Airport,"Aitape, Papua New Guinea",Papua New Guinea,-3.14250000,142.34666667
ATQ,Amritsar Airport,"Amritsar, India",India,31.70694444,74.79722222
ATQ,Amritsar Airport,"Amritsar, India",India,31.71138889,74.79638889
ATQ,Amritsar Airport,"Amritsar, India",India,31.71138889,74.79638889
ATQ,Amritsar International,"Amritsar, India",India,31.71138889,74.79638889
ATQ,Amritsar International,"Amritsar, India",India,31.71138889,74.79638889
ATR,Atar Airport,"Atar, Mauritania",Mauritania,20.49944444,-13.04638889
ATR,Atar Airport,"Atar, Mauritania",Mauritania,20.50666667,-13.04305556
ATS,Artesia Municipal,"Artesia, NM",United States,32.84833333,-104.46694444
ATS,Artesia Municipal,"Artesia, NM",United States,32.85166667,-104.46722222
ATS,Artesia Municipal,"Artesia, NM",United States,32.85194444,-104.46750000
ATS,Artesia Municipal,"Artesia, NM",United States,32.85194444,-104.46750000
ATS,Artesia Municipal,"Artesia, NM",United States,32.85250000,-104.46777778
ATS,Artesia Municipal,"Artesia, NM",United States,32.85250000,-104.46777778
ATT,Atmautluak Airport,"Atmautluak, AK",United States,60.86722222,-162.27333333
ATT,Atmautluak Airport,"Atmautluak, AK",United States,60.86722222,-162.27333333
ATT,Atmautluak Airport,"Atmautluak, AK",United States,60.86750000,-162.27083333
ATT,Atmautluak Airport,"Atmautluak, AK",United States,60.86777778,-162.27416667
ATT,Atmautluak Airport,"Atmautluak, AK",United States,60.86777778,-162.27416667
ATU,Casco Cove,"Attu, AK",United States,52.82583333,173.17277778
ATU,Casco Cove CGS,"Attu, AK",United States,52.83250000,173.17555556
ATV,Ati Airport,"Ati, Chad",Chad,13.23972222,18.31333333
ATV,Ati Airport,"Ati, Chad",Chad,13.23972222,18.31333333
ATV,Ati Airport,"Ati, Chad",Chad,13.23972222,18.31555556
ATV,Ati Airport,"Ati, Chad",Chad,13.23972222,18.31555556
ATV,Ati Airport,"Ati, Chad",Chad,13.24222222,18.30750000
ATW,Appleton International,"Appleton, WI",United States,44.25805556,-88.51916667
ATW,Appleton International,"Appleton, WI",United States,44.25805556,-88.51916667
ATW,Outagamie County Regional,"Appleton, WI",United States,44.25777778,-88.52000000
ATW,Outagamie County Regional,"Appleton, WI",United States,44.25805556,-88.51916667
ATW,Outagamie County Regional,"Appleton, WI",United States,44.25805556,-88.51916667
ATY,Watertown Municipal,"Watertown, SD",United States,44.90888889,-97.15416667
ATY,Watertown Regional,"Watertown, SD",United States,44.90888889,-97.15416667
ATY,Watertown Regional,"Watertown, SD",United States,44.91388889,-97.15472222
ATZ,Assiut Airport,"Assiut, Egypt",Egypt,27.04638889,31.07861111
AU1,Scherger,"Weipa, Australia",Australia,-12.62388889,142.08722222
AU1,Scherger,"Weipa, Australia",Australia,-12.62277778,142.08805556
AUA,Reina Beatrix International,"Aruba, Aruba",Aruba,12.50138889,-70.01555556
AUA,Reina Beatrix International,"Aruba, Aruba",Aruba,12.50222222,-70.01388889
AUA,Reina Beatrix International,"Aruba, Netherlands Antilles",Netherlands Antilles,12.50222222,-70.01388889
AUC,Santiago Perez,"Arauca, Colombia",Colombia,7.06888889,-70.73694444
AUC,Santiago Perez,"Arauca, Colombia",Colombia,7.07027778,-70.74055556
AUD,Augustus Downs Airport,"Augustus Downs, Australia",Australia,-18.51555556,139.87861111
AUD,Augustus Downs Airport,"Augustus Downs, Australia",Australia,-18.50694444,139.88166667
AUG,Augusta,"Augusta/Waterville, ME",United States,44.31805556,-69.79666667
AUG,Augusta State,"Augusta/Waterville, ME",United States,44.32055556,-69.79722222
AUH,Abu Dhabi International,"Abu Dhabi, United Arab Emirates",United Arab Emirates,24.43305556,54.64888889
AUH,Abu Dhabi International,"Abu Dhabi, United Arab Emirates",United Arab Emirates,24.44333333,54.65277778
AUI,Aua Island Airport,"Aua Island, Papua New Guinea",Papua New Guinea,-1.46222222,143.06444444
AUI,Aua Island Airport,"Aua Island, Papua New Guinea",Papua New Guinea,-1.46166667,143.06472222
AUK,Alakanuk Airport,"Alakanuk, AK",United States,62.68000000,-164.66000000
AUK,Alakanuk Airport,"Alakanuk, AK",United States,62.68000000,-164.66000000
AUK,Alakanuk Airport,"Alakanuk, AK",United States,62.68305556,-164.72222222
AUK,Alakanuk Airport,"Alakanuk, AK",United States,62.68305556,-164.72222222
AUK,Alakanuk New,"Alakanuk, AK",United States,62.68916667,-164.61083333
AUM,Austin Municipal,"Austin/Albert Lea, MN",United States,43.66277778,-92.93305556
AUM,Austin Municipal,"Austin/Albert Lea, MN",United States,43.66444444,-92.93388889
AUN,Auburn Municipal,"Auburn, CA",United States,38.95277778,-121.08194444
AUN,Auburn Municipal,"Auburn, CA",United States,38.95472222,-121.08166667
AUO,Auburn University Regional,"Auburn, AL",United States,32.61500000,-85.43388889
AUO,Auburn-Opelika,"Auburn, AL",United States,32.61527778,-85.43194444
AUP,Aguan Papua N.G.,"Aguan, Papua New Guinea",Papua New Guinea,-9.91666667,149.33333333
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76888889,-139.01138889
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76888889,-139.01138889
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76666667,-139.01666667
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76611111,-139.01000000
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76583333,-139.00972222
AUQ,Hiva Oa/Atuona,"Atuona, French Polynesia",French Polynesia,-9.76583333,-139.00972222
AUR,Aurillac Airport,"Aurillac, France",France,44.89111111,2.42194444
AUR,Aurillac Airport,"Aurillac, France",France,44.89750000,2.41805556
AUS,Austin - Bergstrom International,"Austin, TX",United States,30.19444444,-97.67000000
AUS,Robert Mueller Municipal,"Austin, TX",United States,30.29805556,-97.70138889
AUW,Wausau Downtown,"Wausau, WI",United States,44.92333333,-89.62305556
AUW,Wausau Downtown,"Wausau, WI",United States,44.92638889,-89.62694444
AUW,Wausau Downtown,"Wausau, WI",United States,44.92638889,-89.62694444
AUW,Wausau Downtown,"Wausau, WI",United States,44.92638889,-89.62694444
AUW,Wausau Downtown,"Wausau, WI",United States,44.92638889,-89.62666667
AUW,Wausau Downtown,"Wausau, WI",United States,44.92638889,-89.62666667
AUX,Araguaina Airport,"Araguaina, Brazil",Brazil,-7.22777778,-48.24055556
AUX,Araguaina Airport,"Araguaina, Brazil",Brazil,-7.20000000,-48.20000000
AUY,Anatom,"Aneityum, Vanuatu",Vanuatu,-20.25333333,169.76138889
AUY,Aneityum Airport,"Aneityum, Vanuatu",Vanuatu,-20.24944444,169.77083333
AUY,Aneityum Airport,"Aneityum, Vanuatu",Vanuatu,-20.24944444,169.77083333
AUY,Aneityum Airport,"Aneityum, Vanuatu",Vanuatu,-20.24916667,169.77083333
AUY,Aneityum Airport,"Aneityum, Vanuatu",Vanuatu,-20.24916667,169.77083333
AUZ,Aurora Municipal,"Aurora, IL",United States,41.77083333,-88.47277778
AUZ,Aurora Municipal,"Aurora, IL",United States,41.77194444,-88.47555556
AVB,Aviano AB,"Aviano, Italy",Italy,46.03000000,12.59888889
AVB,Aviano AB,"Aviano, Italy",Italy,46.03000000,12.59888889
AVB,Aviano AB,"Aviano, Italy",Italy,46.03055556,12.59638889
AVB,Aviano AB,"Aviano, Italy",Italy,46.03111111,12.59638889
AVB,Aviano AB,"Aviano, Italy",Italy,46.03111111,12.59638889
AVB,Aviano AB,"Aviano, Italy",Italy,46.03111111,12.59638889
AVB,Aviano AFB,"Aviano, Italy",Italy,46.03194444,12.59722222
AVI,Maximo Gomez,"Ciego de Avila, Cuba",Cuba,22.02638889,-78.79055556
AVI,Maximo Gomez,"Ciego de Avila, Cuba",Cuba,22.02694444,-78.78972222
AVL,Asheville Regional,"Asheville, NC",United States,35.43444444,-82.54277778
AVL,Asheville Regional,"Asheville, NC",United States,35.43444444,-82.54277778
AVL,Asheville Regional,"Asheville, NC",United States,35.43500000,-82.54111111
AVL,Asheville Regional,"Asheville, NC",United States,35.43611111,-82.54194444
AVL,Asheville Regional,"Asheville, NC",United States,35.43611111,-82.54194444
AVL,Asheville Regional,"Asheville, NC",United States,35.43611111,-82.54194444
AVN,Avignon Caumont,"Avignon, France",France,43.90666667,4.90194444
AVN,Avignon Caumont,"Avignon, France",France,43.90666667,4.90194444
AVN,Avignon Caumont,"Avignon, France",France,43.90722222,4.90194444
AVN,Caumont,"Avignon, France",France,43.90666667,4.90194444
AVN,Caumont,"Avignon, France",France,43.90722222,4.90194444
AVN,Caumont,"Avignon, France",France,43.90722222,4.90194444
AVO,Avon Park Executive,"Avon Park, FL",United States,27.59138889,-81.52888889
AVO,Avon Park Municipal,"Avon Park, FL",United States,27.59250000,-81.52694444
AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",United States,41.33833333,-75.72333333
AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",United States,41.33833333,-75.72333333
AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",United States,41.33861111,-75.72333333
AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",United States,41.33861111,-75.72333333
AVP,Wilkes Barre Scranton International,"Scranton/Wilkes-Barre, PA",United States,41.33916667,-75.72583333
AVV,Avalon Airport,"Avalon, Australia",Australia,-38.04083333,144.46722222
AVV,Avalon Airport,"Avalon, Australia",Australia,-38.04083333,144.46805556
AVV,Avalon Airport,"Avalon, Australia",Australia,-38.03944444,144.46944444
AVW,Avra Valley,"Tucson, AZ",United States,32.40916667,-111.21805556
AVW,Marana Regional,"Tucson, AZ",United States,32.40944444,-111.21833333
AVX,Catalina,"Avalon, CA",United States,33.40500000,-118.41583333
AWA,Awasa Airport,"Awasa, Ethiopia",Ethiopia,7.06111111,38.48750000
AWA,Lake Awasa,"Awasa, Ethiopia",Ethiopia,7.06666667,38.49055556
AWK,Wake Island Airfield,"Wake Island, TT",United States,19.28000000,166.64027778
AWK,Wake Island Airfield,"Wake Island, TT",United States,19.28250000,166.63666667
AWK,Wake Island Airfield,"Wake Island, Wake Island",Wake Island,19.28000000,166.64027778
AWM,West Memphis Municipal,"West Memphis, AR",United States,35.13500000,-90.23444444
AWR,Awar Airport,"Awar, Papua New Guinea",Papua New Guinea,-4.12416667,144.87027778
AWX,Andrews County,"Andrews, TX",United States,32.32944444,-102.53027778
AWX,Andrews County,"Andrews, TX",United States,32.33083333,-102.52972222
AWX,Andrews County,"Andrews, TX",United States,32.33083333,-102.52972222
AWX,Andrews County,"Andrews, TX",United States,32.33111111,-102.52944444
AWX,Andrews County,"Andrews, TX",United States,32.33111111,-102.52944444
AWZ,Ahwaz Airport,"Ahwaz, Iran",Iran,31.33750000,48.76194444
AWZ,Ahwaz Airport,"Ahwaz, Iran",Iran,31.33777778,48.75972222
AXA,Clayton J Lloyd,"The Valley, Anguilla",Anguilla,18.20472222,-63.05388889
AXA,Clayton J Lloyd International,"The Valley, Anguilla",Anguilla,18.20472222,-63.05388889
AXA,Clayton J. Lloyd,"The Valley, Anguilla",Anguilla,18.20472222,-63.05388889
AXA,Clayton J. Lloyd International,"The Valley, Anguilla",Anguilla,18.20472222,-63.05388889
AXA,Clayton J. Lloyd International,"The Valley, Anguilla",Anguilla,18.21027778,-63.05750000
AXA,Wallblake,"The Valley, Anguilla",Anguilla,18.21027778,-63.05750000
AXB,Maxson Airfield,"Alexandria Bay, NY",United States,44.31666667,-75.89972222
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.96666667,145.24166667
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.96666667,145.24166667
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.96333333,145.25166667
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.96333333,145.25166667
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.96333333,145.25333333
AXC,Aramac Airport,"Aramac, Australia",Australia,-22.95805556,145.24250000
AXD,Dimokritos,"Alexandroupolis, Greece",Greece,40.85555556,25.95000000
AXD,Dimokritos,"Alexandroupolis, Greece",Greece,40.85583333,25.95611111
AXD,Dimokritos,"Alexandroupolis, Greece",Greece,40.85583333,25.95611111
AXD,Dimokritos,"Alexandroupolis, Greece",Greece,40.85583333,25.95638889
AXD,Dimokritos,"Alexandroupolis, Greece",Greece,40.85583333,25.95638889
AXM,El Eden,"Armenia, Colombia",Colombia,4.45083333,-75.76666667
AXM,El Eden,"Armenia, Colombia",Colombia,4.45083333,-75.76666667
AXM,El Eden,"Armenia, Colombia",Colombia,4.45166667,-75.76611111
AXM,El Eden,"Armenia, Colombia",Colombia,4.45166667,-75.76611111
AXM,El Eden,"Armenia, Colombia",Colombia,4.45638889,-75.76805556
AXN,Chandler Field,"Alexandria, MN",United States,45.86638889,-95.39472222
AXN,Chandler Field,"Alexandria, MN",United States,45.86722222,-95.39416667
AXP,Spring Point Airport,"Spring Point, The Bahamas",The Bahamas,22.44194444,-73.97083333
AXP,Spring Point Airport,"Spring Point, The Bahamas",The Bahamas,22.44194444,-73.97083333
AXP,Spring Point Airport,"Spring Point, The Bahamas",The Bahamas,22.44194444,-73.97055556
